time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-04-03 13:30:54.455 UTC, ,250,3669266,3824,523288, , ,14, ,139,8,0.06, , , , , , , ,14,14, , , ,8,8,16, ,171,47, , , , , , , , , , ,61,2, ,34360558580,37,80818475,34360556843, , , , ,10820189,53218029568,34,34, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10820189, ,1554298254199, , , , ,3145728,34360558580, , ,63,0, , , ,1, , , ,3, , , , ,63,2,451956,15, , , ,2,34147,51, , , , , , , , , , ,123085944,-1, , , , , , ,436, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,282,83, , , , , , , , 
2019-04-03 13:32:21.322 UTC, ,250,3176658,3824,30680, , ,5,2,62,5,0.08, , , , , , , ,5,5, ,2,2,4,2,7, ,57,19, , , , , , , , , , , , , ,34360559299,38, ,34360558699, , , , ,10820905,53217968128,34,34, , , , , ,4,856, , , , , , , , , , , , , , , , , , , , , , , , , ,10820905, ,1554298340073, , , , ,3145728,34360559299, , ,33,0, , , ,3, , , ,3, , , , ,33, ,6162,4, , , , ,2108744,48, , , , , , , , ,5,76,24784752,-1, , , , , , ,54, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-03 13:32:25.977 UTC, ,93138,7765226,3824,4526360, , ,342, ,32011,337,0.01, , , , , , , ,342,16, , , ,300,8,14, ,10495,9, , , , , , , , , , ,31638,4, ,34360559299,38, ,34360558699, , , , ,13692478,53214818304,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13692478, ,1554298340073, , , , ,3145728,34363779566, , ,357,0, , , ,3, , , ,3, , , , ,357,1,6144,3,1823057,2, ,2,717404,359,1048516,1, , , , , , ,4,65,38995184,-1, , , , , , ,32018, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10551, ,21446, , , , , , 
2019-04-03 13:32:26.493 UTC, ,250,3184162,3824,37400,784, ,7,1,330,6,0.02, , , , , , , ,6,8, ,3,1,6,4,8, ,320,27, , , , , , , , , , ,1,1, ,34364165193,39, ,34363779651, , , , ,14426799,53214363648,25,25, , , , , ,15,22660, , , , , , , , , , , , , , , , , , , , , , , , , ,14426799, ,1554298346134, , , , ,3145728,34364165193, , ,37,0, , , ,4, , , ,3, , , , ,37,1,69679,15, , , , ,12513527,349, , , , , , , , ,9,141,73464744,-1, , , , , , ,324, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , 
2019-04-03 13:32:26.583 UTC, ,250,3669050,3824,523072, , ,14, ,131,8,0.06, , , , , , , ,14,14, , , ,8,8,16, ,163,43, , , , , , , , , , ,60,1, ,34364165193,39, ,34363779651, , , , ,14426799,53214363648,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14426799, ,1554298346134, , , , ,3145728,34364165193, , ,64,0, , , , , , , ,3, , , , ,64,1,116156,12, , , ,2,363635,47, , , , , , , , , , ,83888576,-1, , , , , , ,424, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,282,82, , , , , , , , 
2019-04-03 13:38:25.083 UTC, ,250,3176674,3824,30616,80, ,5,1,316,5,0.02, , , , , , , ,5,5, ,3,1,4,2,7, ,307,21, , , , , , , , , , , , , ,34364165193,39, ,34363779651, , , , ,14426799,53214261248,25,25, , , , , ,15,22660, , , , , , , , , , , , , , , , , , , , , , , , , ,14426799, ,1554298703486, , , , ,3145728,34364165193, , ,34,0, , , ,4, , , ,3, , , , ,34,1,67631,14, , , , ,12507145,340, , , , , , , , ,5,89,38649640,-1, , , , , , ,303, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-03 13:38:29.884 UTC, ,93114,7765138,3824,4526296, , ,342, ,32010,337,0.01, , , , , , , ,342,16, , , ,300,8,14, ,10494,8, , , , , , , , , , ,31638,4, ,34364165193,39, ,34363779651, , , , ,17298373,53210644480,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17298373, ,1554298703486, , , , ,3145728,34367385461, , ,356,0, , , ,2, , , ,3, , , , ,356,1,10240,5,2871574,3, ,2,711221,355, , , , , , , , ,4,87,54194392,-1, , , , , , ,32016, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10551, ,21446, , , , , , 
2019-04-03 13:38:30.831 UTC, ,250,3179986,3824,33648,360, ,6,2,342,6,0.02, , , , , , , ,6,6, ,2,2,5,3,7, ,335,24, , , , , , , , , , , , , ,34367771099,40, ,34367385546, , , , ,18032705,53210652672,21,21, , , , , ,26,44465, , , , , , , , , , , , , , , , , , , , , , , , , ,18032705, ,1554298710415, , , , ,3145728,34367771099, , ,40,0, , , ,4, , , ,3, , , , ,40,1,145125,15, , , , ,19797165,365, , , , , , , , ,9,176,95861256,-1, , , , , , ,332, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2019-04-03 13:38:30.954 UTC, ,250,3669074,3824,523096, , ,14, ,139,8,0.06, , , , , , , ,14,14, , , ,8,8,16, ,171,47, , , , , , , , , , ,61,2, ,34367771099,40, ,34367385546, , , , ,18032705,53210648576,21,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18032705, ,1554298710415, , , , ,3145728,34367771099, , ,63,0, , , , , , , ,3, , , , ,63,1,118356,14, , , ,2,365699,51, , , , , , , , , , ,106197392,-1, , , , , , ,437, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,282,83, , , , , , , , 
2019-04-03 13:42:04.663 UTC, ,250,3176754,3824,30640,136, ,5,2,337,5,0.01, , , , , , , ,5,5, ,2,2,4,2,7, ,331,22, , , , , , , , , , , , , ,34367771099,40, ,34367385546, , , , ,18032705,53210574848,21,21, , , , , ,26,44465, , , , , , , , , , , , , , , , , , , , , , , , , ,18032705, ,1554298922753, , , , ,3145728,34367771099, , ,36,0, , , ,4, , , ,3, , , , ,36,1,145125,15, , , , ,19792999,361, , , , , , , , ,5,86,48584328,-1, , , , , , ,325, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-03 13:42:09.848 UTC, ,94074,7809778,4552,4569976, , ,342, ,32049,337,0.01, , , , , , , ,342,16, , , ,300,7,15, ,10546,16, , , , , , , , , , ,31638,4, ,34367771099,40, ,34367385546, , , , ,20946204,53206835200,17,17, , , ,1, ,249,63843,1, ,1, ,1,706,3,4, , , , ,4,63126, , , , , , , , , , , ,20946204, ,1554298922753, , , , ,3145728,38656095971, , ,364,31, ,31, ,5, , , ,3,1, , , ,364,2,5774734,70,1871869,3, ,2,5132707,549,1041630,1, , , , , , ,4,73,88571000,-1, , , , , , ,32056, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10551, ,21446, , , , , , 
2019-04-03 13:42:10.223 UTC, ,250,3180626,3824,33864,784, ,6, ,270,6,0.02, , , , , , , ,6,6, ,15, ,5,3,7, ,249,25, , , , , , , , , , , , , ,38656484366,42,91776856,38656482520,1,1,3,7,11683377,53216923648,-1,-1, , , , , ,15,11279, , , , , , , , , , , , , , , , , , , , , , , , , ,11683377, ,1554298930067, , , , ,3145728,38656484366, , ,30, ,1, ,1,6,1, , ,3,2, , , ,30,1,77867,17,1994,1, , ,7224378,340, , , , , , , , ,9,159,118850216,-1, , , , , , ,264, , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , 
2019-04-03 13:42:10.298 UTC, ,250,3669290,3824,523312, , ,14, ,131,8,0.06, , , , , , , ,14,14, , , ,8,8,16, ,163,43, , , , , , , , , , ,61,2, ,38656484366,42,91776856,38656482520, , , , ,11683377,53216923648,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11683377, ,1554298930067, , , , ,3145728,38656484366, , ,68,0, , , ,1, , , ,3, , , , ,68,2,120404,15, , , ,2,369865,55, , , , , , , , , , ,125336640,-1, , , , , , ,425, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,282,82, , , , , , , , 
